;SK_ID;CELL_LAC_ID
9598;2200;360937
9599;2200;113779
9600;2200;260473
9601;2200;97877
9602;2201;200382
9603;2201;282218
9604;2201;273245
9605;2201;59731
9606;2201;343127
9607;2202;65808
9608;2202;51478
9609;2202;250238
9610;2202;241866
9611;2202;263381
9612;2203;89539
9613;2203;155561
9614;2203;289646
9615;2203;30084
9616;2203;50056
9617;2204;132098
9618;2204;204462
9619;2204;252441
9620;2204;309702
9621;2204;226545
9622;2205;97435
9623;2205;24967
9624;2205;79628
9625;2205;102989
9626;2205;77912
9627;2206;338269
9628;2206;288799
9629;2206;371317
9630;2206;285739
9631;2206;158034
9632;2208;54343
9633;2208;336200
9634;2208;172906
9635;2208;189168
9636;2208;111684
9637;2210;258765
9638;2210;140798
9639;2210;333851
9640;2210;68483
9641;2210;371571
9642;2211;214004
9643;2211;252189
9644;2211;116653
9645;2211;173127
9646;2212;115756
9647;2212;153606
9648;2212;175902
9649;2212;247935
9650;2212;16182
9651;2213;316891
9652;2213;271070
9653;2213;278046
9654;2213;156075
9655;2213;353767
9656;2214;42527
9657;2214;353450
9658;2214;365745
9659;2214;147776
9660;2214;263456
9661;2215;144823
9662;2215;16716
9663;2215;49246
9664;2215;346583
9665;2215;349025
9666;2216;184829
9667;2216;111577
9668;2216;231389
9669;2216;241225
9670;2216;71874
9671;2217;352688
9672;2217;261835
9673;2217;370133
9674;2217;289034
9675;2217;369040
9676;2218;236397
9677;2218;65025
9678;2218;116393
9679;2218;336981
9680;2218;43967
9681;2220;60543
9682;2220;108746
9683;2220;239300
9684;2220;182552
9685;2220;45047
9686;2221;44954
9687;2221;36509
9688;2221;203929
9689;2221;299964
9690;2221;40484
9691;2222;51856
9692;2222;180707
9693;2222;74893
9694;2222;154372
9695;2222;180439
9696;2223;205265
9697;2223;65693
9698;2223;119278
9699;2223;153474
9700;2223;190552
9701;2225;235550
9702;2225;111673
9703;2225;135684
9704;2225;14487
9705;2225;131244
9706;2226;102248
9707;2226;299406
9708;2226;93993
9709;2226;19480
9710;2226;29604
9711;2227;330415
9712;2227;158231
9713;2227;82128
9714;2227;5124
9715;2227;88220
9716;2228;127362
9717;2228;248030
9718;2228;26198
9719;2228;327379
9720;2228;44758
9721;2229;133112
9722;2229;279606
9723;2229;95088
9724;2229;48975
9725;2229;284536
9726;2230;36995
9727;2230;278214
9728;2230;282803
9729;2230;177961
9730;2230;150058
9731;2231;1974
9732;2231;131528
9733;2231;262741
9734;2231;207564
9735;2231;217892
9736;2232;359491
9737;2232;80046
9738;2232;147107
9739;2232;350976
9740;2232;66488
9741;2233;135684
9742;2233;214714
9743;2233;294326
9744;2233;185227
9745;2233;270013
9746;2234;130136
9747;2234;218885
9748;2234;198528
9749;2234;4332
9750;2234;74714
9751;2235;199526
9752;2235;156351
9753;2235;113977
9754;2235;2151
9755;2235;93220
9756;2236;311577
9757;2236;166889
9758;2236;187207
9759;2236;218459
9760;2236;26699
9761;2237;268195
9762;2237;339869
9763;2237;164868
9764;2237;160726
9765;2237;162298
9766;2238;349096
9767;2238;243249
9768;2238;350188
9769;2238;309201
9770;2238;64255
9771;2239;174033
9772;2239;270463
9773;2239;111637
9774;2239;99405
9775;2239;194333
9776;2241;15729
9777;2241;321408
9778;2241;300796
9779;2241;55857
9780;2241;120602
9781;2242;197106
9782;2242;172349
9783;2242;105021
9784;2242;298091
9785;2242;24352
9786;2243;309871
9787;2243;30192
9788;2243;181751
9789;2243;303736
9790;2243;78173
9791;2244;329814
9792;2244;53270
9793;2244;253994
9794;2244;58485
9795;2244;166446
9796;2245;289977
9797;2245;287881
9798;2245;62344
9799;2245;271399
9800;2245;78544
9801;2247;361675
9802;2247;29256
9803;2247;323977
9804;2247;198946
9805;2247;347343
9806;2248;30939
9807;2248;182471
9808;2248;347572
9809;2248;360765
9810;2248;34303
9811;2249;38707
9812;2249;364083
9813;2249;223303
9814;2249;354672
9815;2249;202131
9816;2250;16019
9817;2250;259151
9818;2250;138007
9819;2250;56414
9820;2250;251802
9821;2251;321806
9822;2251;322439
9823;2251;121862
9824;2251;164372
9825;2251;183698
9826;2252;148033
9827;2252;235675
9828;2252;149669
9829;2252;51471
9830;2252;213954
9831;2253;119571
9832;2253;82511
9833;2253;310017
9834;2253;227082
9835;2253;62984
9836;2254;152779
9837;2254;237964
9838;2254;364445
9839;2254;50377
9840;2254;189038
9841;2255;14141
9842;2255;323273
9843;2255;256705
9844;2255;110381
9845;2255;348706
9846;2256;88752
9847;2256;269566
9848;2256;98997
9849;2256;181346
9850;2256;106177
9851;2257;345124
9852;2257;191355
9853;2257;235093
9854;2257;288719
9855;2257;259249
9856;2258;122206
9857;2258;84737
9858;2258;65829
9859;2258;230277
9860;2258;88814
9861;2260;5492
9862;2260;286608
9863;2260;144542
9864;2260;56861
9865;2260;23322
9866;2262;169065
9867;2262;177873
9868;2262;270206
9869;2262;152755
9870;2263;280990
9871;2263;33739
9872;2263;103942
9873;2263;89311
9874;2263;155102
9875;2264;267020
9876;2264;365229
9877;2264;201956
9878;2264;163764
9879;2265;274358
9880;2265;335332
9881;2265;97335
9882;2265;84764
9883;2265;354417
9884;2267;130323
9885;2267;216672
9886;2267;208436
9887;2267;182693
9888;2267;211576
9889;2268;64047
9890;2268;191376
9891;2268;57874
9892;2268;296103
9893;2268;315475
9894;2269;332508
9895;2269;301099
9896;2269;180290
9897;2269;158634
9898;2272;240894
9899;2272;121918
9900;2272;365542
9901;2272;72761
9902;2272;328912
9903;2273;44701
9904;2273;125396
9905;2273;146569
9906;2273;50169
9907;2273;72245
9908;2274;140962
9909;2274;346409
9910;2274;219897
9911;2274;73809
9912;2274;317800
9913;2275;404
9914;2275;360585
9915;2275;61084
9916;2275;127519
9917;2275;111213
9918;2276;221731
9919;2276;200309
9920;2276;173079
9921;2276;15080
9922;2276;74039
9923;2277;56720
9924;2277;205931
9925;2277;284298
9926;2277;23235
9927;2277;252661
9928;2278;335078
9929;2278;44518
9930;2278;91586
9931;2278;362174
9932;2279;243718
9933;2279;149087
9934;2279;20708
9935;2279;211108
9936;2279;313667
9937;2281;131174
9938;2281;215049
9939;2281;330683
9940;2281;328762
9941;2281;301046
9942;2282;4158
9943;2282;221711
9944;2282;262628
9945;2282;87766
9946;2282;200136
9947;2283;317729
9948;2283;339471
9949;2283;99734
9950;2283;200792
9951;2283;239883
9952;2285;63837
9953;2285;22575
9954;2285;56194
9955;2285;279007
9956;2285;164370
9957;2286;49299
9958;2286;302780
9959;2286;231476
9960;2286;239108
9961;2286;349567
9962;2287;206028
9963;2287;102972
9964;2287;173124
9965;2287;50387
9966;2287;249097
9967;2289;57933
9968;2289;340051
9969;2289;12662
9970;2289;182999
9971;2289;319547
9972;2290;164964
9973;2290;125857
9974;2290;12237
9975;2290;339017
9976;2290;52726
9977;2291;7880
9978;2291;324038
9979;2291;128922
9980;2291;105286
9981;2291;249523
9982;2292;352568
9983;2292;126296
9984;2292;325861
9985;2292;222262
9986;2292;166776
9987;2293;228650
9988;2293;219658
9989;2293;14836
9990;2293;2462
9991;2293;257466
9992;2294;292557
9993;2294;189341
9994;2294;241779
9995;2294;62177
9996;2294;242027
9997;2295;317503
9998;2295;143105
9999;2295;370547
10000;2295;71889
10001;2295;337158
10002;2296;30053
10003;2296;366534
10004;2296;170300
10005;2296;285799
10006;2296;250703
10007;2297;227509
10008;2297;48718
10009;2297;123679
10010;2297;33281
10011;2297;55328
10012;2298;7294
10013;2298;166992
10014;2298;178130
10015;2298;77575
10016;2298;163467
10017;2299;154496
10018;2299;136783
10019;2299;246846
10020;2299;33517
10021;2299;174556
10022;2300;160799
10023;2300;282201
10024;2300;93899
10025;2300;135432
10026;2300;339113
10027;2301;113092
10028;2301;305021
10029;2301;285838
10030;2301;22184
10031;2301;341433
10032;2302;298606
10033;2302;45840
10034;2302;305177
10035;2302;323842
10036;2302;2538
10037;2303;190611
10038;2303;312755
10039;2303;351663
10040;2303;279904
10041;2303;284553
10042;2304;113677
10043;2304;67073
10044;2304;236849
10045;2304;255812
10046;2304;286614
10047;2305;275447
10048;2305;23004
10049;2305;109837
10050;2305;220315
10051;2305;98631
10052;2306;276053
10053;2306;262802
10054;2306;360574
10055;2306;112520
10056;2306;49378
10057;2307;241392
10058;2307;151481
10059;2307;301266
10060;2307;108855
10061;2307;119641
10062;2308;1366
10063;2308;200356
10064;2308;224556
10065;2308;357014
10066;2308;171424
10067;2310;93538
10068;2310;208578
10069;2310;243901
10070;2310;136364
10071;2310;161637
10072;2311;13849
10073;2311;12029
10074;2311;25953
10075;2311;341525
10076;2311;10575
10077;2312;287133
10078;2312;47324
10079;2312;175623
10080;2312;277535
10081;2312;72101
10082;2313;155867
10083;2313;141248
10084;2313;166830
10085;2313;63479
10086;2313;9770
10087;2314;353910
10088;2314;189415
10089;2314;197986
10090;2314;203511
10091;2314;240681
10092;2315;232298
10093;2315;219409
10094;2315;351025
10095;2315;123764
10096;2315;217107
10097;2316;93538
10098;2316;243901
10099;2316;162633
10100;2316;136364
10101;2316;137753
10102;2317;128488
10103;2317;37617
10104;2317;141868
10105;2317;130991
10106;2317;112142
10107;2318;110994
10108;2318;126753
10109;2318;307638
10110;2318;62419
10111;2318;166963
10112;2319;120587
10113;2319;297187
10114;2319;23348
10115;2319;77257
10116;2319;42776
10117;2320;80468
10118;2320;246601
10119;2320;139663
10120;2320;87103
10121;2320;207252
10122;2321;114589
10123;2321;83100
10124;2321;252557
10125;2321;234251
10126;2321;35226
10127;2322;327812
10128;2322;60544
10129;2322;123443
10130;2322;316511
10131;2322;277862
10132;2323;365159
10133;2323;53785
10134;2323;5869
10135;2323;15068
10136;2323;79690
10137;2324;365409
10138;2324;321746
10139;2324;145640
10140;2324;148471
10141;2324;135133
10142;2325;145369
10143;2325;136707
10144;2325;92327
10145;2325;273655
10146;2325;77750
10147;2326;285507
10148;2326;181176
10149;2326;134495
10150;2326;232417
10151;2327;263397
10152;2327;260020
10153;2327;334462
10154;2327;131072
10155;2327;328684
10156;2328;363458
10157;2328;34855
10158;2328;310032
10159;2328;287403
10160;2328;177593
10161;2329;329469
10162;2329;157893
10163;2329;139907
10164;2329;318656
10165;2329;227998
10166;2330;252348
10167;2330;15955
10168;2330;360447
10169;2330;118129
10170;2330;53958
10171;2331;26592
10172;2331;233629
10173;2332;350612
10174;2332;241066
10175;2332;290180
10176;2332;100985
10177;2332;142957
10178;2333;287557
10179;2333;36835
10180;2333;165632
10181;2333;205570
10182;2333;119317
10183;2334;196846
10184;2334;256766
10185;2334;107155
10186;2334;342991
10187;2334;115101
10188;2336;200046
10189;2336;113503
10190;2336;298350
10191;2336;249893
10192;2337;91621
10193;2337;151055
10194;2337;90401
10195;2337;237386
10196;2337;236033
10197;2338;226372
10198;2338;109112
10199;2338;73409
10200;2338;364577
10201;2338;203919
10202;2340;144083
10203;2340;26198
10204;2340;123187
10205;2340;86641
10206;2340;26593
10207;2341;43448
10208;2341;103747
10209;2341;161348
10210;2341;256316
10211;2341;289476
10212;2342;155516
10213;2342;161814
10214;2342;182600
10215;2342;340937
10216;2342;214172
10217;2343;332996
10218;2343;259651
10219;2343;120852
10220;2343;25116
10221;2343;221128
10222;2344;143650
10223;2344;304517
10224;2344;303779
10225;2344;225735
10226;2344;299833
10227;2345;135549
10228;2345;80629
10229;2345;250899
10230;2345;27384
10231;2345;251087
10232;2346;315502
10233;2346;187076
10234;2346;139128
10235;2346;227702
10236;2346;329701
10237;2347;143887
10238;2347;226355
10239;2347;5983
10240;2347;44852
10241;2347;87709
10242;2348;173025
10243;2348;190483
10244;2348;86233
10245;2348;159860
10246;2348;37828
10247;2349;202503
10248;2350;354125
10249;2350;332828
10250;2350;225058
10251;2350;94643
10252;2350;147365
10253;2351;6176
10254;2351;335717
10255;2351;196289
10256;2351;181004
10257;2351;83247
10258;2352;21289
10259;2352;365848
10260;2352;364653
10261;2352;74714
10262;2352;335467
10263;2353;237274
10264;2353;118467
10265;2353;287228
10266;2353;188865
10267;2353;29219
10268;2354;43936
10269;2354;5455
10270;2354;137101
10271;2354;256606
10272;2354;183706
10273;2355;294178
10274;2355;293859
10275;2355;93452
10276;2355;286446
10277;2355;40029
10278;2356;312020
10279;2356;70492
10280;2356;104000
10281;2356;296664
10282;2356;195762
10283;2357;301893
10284;2357;348299
10285;2357;358065
10286;2357;304027
10287;2357;185951
10288;2358;75589
10289;2358;91334
10290;2358;145328
10291;2358;367350
10292;2358;354072
10293;2359;34457
10294;2359;56387
10295;2359;229674
10296;2359;19777
10297;2359;217580
10298;2360;166817
10299;2360;193172
10300;2360;4315
10301;2360;137794
10302;2360;51541
10303;2361;350070
10304;2361;174792
10305;2361;305176
10306;2361;123189
10307;2361;18102
10308;2362;86240
10309;2362;132355
10310;2362;195805
10311;2362;152815
10312;2362;144949
10313;2363;78150
10314;2363;159268
10315;2363;48249
10316;2363;66530
10317;2363;337635
10318;2365;274600
10319;2365;363609
10320;2365;324091
10321;2365;352621
10322;2365;211003
10323;2366;37028
10324;2366;205694
10325;2366;353044
10326;2366;221895
10327;2366;41221
10328;2368;193336
10329;2368;131477
10330;2368;175942
10331;2368;173857
10332;2368;6128
10333;2369;277802
10334;2369;121051
10335;2369;327724
10336;2369;132253
10337;2369;273410
10338;2370;25646
10339;2370;70247
10340;2370;240789
10341;2370;269074
10342;2370;162477
10343;2371;102437
10344;2371;240947
10345;2371;179007
10346;2371;63321
10347;2371;262973
10348;2372;197766
10349;2372;37146
10350;2372;15872
10351;2372;299355
10352;2372;61172
10353;2373;258037
10354;2373;177717
10355;2373;72222
10356;2373;83985
10357;2373;338956
10358;2374;283287
10359;2374;233002
10360;2374;244623
10361;2374;159280
10362;2374;117003
10363;2375;318974
10364;2375;369017
10365;2375;339977
10366;2375;350938
10367;2376;216413
10368;2376;218677
10369;2376;131288
10370;2376;41637
10371;2376;141073
10372;2377;321685
10373;2377;264177
10374;2377;54933
10375;2377;206769
10376;2377;37164
10377;2378;129231
10378;2378;18045
10379;2378;66712
10380;2378;128016
10381;2378;172705
10382;2379;297119
10383;2379;222353
10384;2379;277210
10385;2379;347280
10386;2379;160811
10387;2380;52032
10388;2380;215439
10389;2380;277138
10390;2380;33518
10391;2380;252305
10392;2381;106081
10393;2381;369211
10394;2381;249835
10395;2381;73336
10396;2381;150169
10397;2382;313002
10398;2382;206256
10399;2382;77267
10400;2382;191683
10401;2382;223506
10402;2384;70058
10403;2384;359255
10404;2384;46811
10405;2384;266262
10406;2384;6209
10407;2385;328639
10408;2385;267716
10409;2385;154655
10410;2385;90806
10411;2386;278999
10412;2386;321287
10413;2386;360559
10414;2386;173223
10415;2386;30636
10416;2387;288173
10417;2387;231125
10418;2387;203182
10419;2387;284071
10420;2387;364771
10421;2388;9770
10422;2388;271979
10423;2388;291066
10424;2388;218806
10425;2388;83510
10426;2389;201946
10427;2389;286743
10428;2389;199647
10429;2389;12484
10430;2389;311157
10431;2390;196917
10432;2390;226883
10433;2390;336549
10434;2390;164885
10435;2390;70888
10436;2391;338471
10437;2391;69708
10438;2391;276823
10439;2391;204096
10440;2391;31688
10441;2392;348000
10442;2392;329801
10443;2392;84153
10444;2392;310285
10445;2392;18714
10446;2393;238979
10447;2393;10241
10448;2393;253286
10449;2393;146273
10450;2393;93142
10451;2395;257001
10452;2395;77967
10453;2395;48914
10454;2395;356897
10455;2395;55864
10456;2396;48119
10457;2396;346155
10458;2396;29233
10459;2396;326401
10460;2396;183670
10461;2397;175581
10462;2397;101804
10463;2397;82040
10464;2397;364441
10465;2397;52066
10466;2398;247603
10467;2398;364744
10468;2398;119811
10469;2398;202921
10470;2398;12062
10471;2399;324015
10472;2399;37464
10473;2399;74030
10474;2399;159029
10475;2399;180616
10476;2400;37003
10477;2400;30519
10478;2400;164483
10479;2400;221877
10480;2400;369096
10481;2401;62689
10482;2401;60803
10483;2401;250048
10484;2401;26158
10485;2401;327919
10486;2402;148407
10487;2402;136705
10488;2402;351319
10489;2402;85995
10490;2402;238272
10491;2403;273727
10492;2403;27599
10493;2403;23410
10494;2403;196070
10495;2403;65892
10496;2404;279253
10497;2404;303677
10498;2404;306426
10499;2405;211104
10500;2405;86528
10501;2405;339427
10502;2405;26032
10503;2406;176392
10504;2407;273362
10505;2407;251788
10506;2407;339189
10507;2407;211511
10508;2408;340075
10509;2408;315089
10510;2408;267370
10511;2408;323973
10512;2408;284390
10513;2409;49099
10514;2409;202266
10515;2409;47230
10516;2409;237642
10517;2409;266428
10518;2410;336127
10519;2410;120896
10520;2410;123816
10521;2410;296805
10522;2410;325455
10523;2411;150289
10524;2411;185253
10525;2411;200435
10526;2411;96322
10527;2412;37512
10528;2412;313113
10529;2412;107074
10530;2412;371491
10531;2412;233280
10532;2413;78133
10533;2413;310396
10534;2413;25125
10535;2413;196260
10536;2413;262355
10537;2414;224392
10538;2414;187938
10539;2414;237036
10540;2414;84953
10541;2414;336138
10542;2417;76785
10543;2417;320688
10544;2417;168667
10545;2417;345503
10546;2417;360277
10547;2418;17505
10548;2418;211902
10549;2418;149541
10550;2418;87371
10551;2418;260524
10552;2419;64957
10553;2419;128713
10554;2419;292556
10555;2419;274426
10556;2419;155421
10557;2421;102801
10558;2421;222640
10559;2421;272581
10560;2421;189439
10561;2422;11904
10562;2422;136159
10563;2422;122132
10564;2422;280303
10565;2423;99620
10566;2423;50439
10567;2423;40526
10568;2423;152540
10569;2423;17655
10570;2425;317074
10571;2425;53953
10572;2425;283875
10573;2425;219838
10574;2425;34248
10575;2426;22391
10576;2426;147442
10577;2426;357895
10578;2426;133994
10579;2426;194535
10580;2427;91512
10581;2427;221321
10582;2427;180241
10583;2427;56059
10584;2427;336056
10585;2428;233484
10586;2428;36120
10587;2428;136770
10588;2428;48797
10589;2428;78615
10590;2429;214876
10591;2429;206510
10592;2429;206121
10593;2429;1335
10594;2429;34905
10595;2430;365848
10596;2430;198528
10597;2430;226168
10598;2430;123104
10599;2430;160648
10600;2431;77846
10601;2431;182552
10602;2431;45807
10603;2431;183697
10604;2431;239300
10605;2432;226768
10606;2432;96255
10607;2432;31643
10608;2432;257399
10609;2432;221097
10610;2433;359301
10611;2433;200564
10612;2433;131465
10613;2433;211203
10614;2433;145996
10615;2434;85315
10616;2434;193198
10617;2434;266571
10618;2434;104081
10619;2434;167258
10620;2435;241621
10621;2435;200204
10622;2435;282435
10623;2435;249983
10624;2435;250215
10625;2436;144700
10626;2436;202735
10627;2436;333450
10628;2436;167797
10629;2436;92014
10630;2437;197495
10631;2437;171078
10632;2437;288302
10633;2437;277869
10634;2437;16105
10635;2438;278929
10636;2438;298720
10637;2438;277324
10638;2438;153743
10639;2438;339377
10640;2439;351838
10641;2439;351309
10642;2439;132580
10643;2439;101410
10644;2439;260010
10645;2440;338215
10646;2440;152289
10647;2440;288023
10648;2440;236886
10649;2440;122881
10650;2441;221494
10651;2441;42086
10652;2441;97874
10653;2441;199975
10654;2441;318360
10655;2442;16030
10656;2442;118799
10657;2442;313618
10658;2442;362049
10659;2442;216143
10660;2443;224333
10661;2443;277217
10662;2443;128748
10663;2443;63227
10664;2443;242381
10665;2444;81936
10666;2444;166397
10667;2444;71991
10668;2444;128429
10669;2444;213765
10670;2445;22219
10671;2445;13452
10672;2445;89463
10673;2445;98404
10674;2445;164023
10675;2446;54219
10676;2446;83830
10677;2446;3950
10678;2446;70066
10679;2446;342784
10680;2447;291310
10681;2447;94991
10682;2447;113707
10683;2447;289327
10684;2447;244065
10685;2448;160898
10686;2448;214326
10687;2448;257487
10688;2448;300162
10689;2448;38225
10690;2449;285360
10691;2449;143694
10692;2449;269505
10693;2449;129645
10694;2449;272242
10695;2450;8132
10696;2450;272332
10697;2450;334631
10698;2450;188182
10699;2450;323488
10700;2451;333401
10701;2451;161941
10702;2451;230156
10703;2451;342562
10704;2451;174372
10705;2452;367305
10706;2452;133644
10707;2452;115019
10708;2452;334453
10709;2452;118466
10710;2453;142342
10711;2453;133840
10712;2453;362994
10713;2453;346881
10714;2453;77641
10715;2454;111685
10716;2454;194805
10717;2454;323087
10718;2454;18374
10719;2454;259586
10720;2456;270935
10721;2456;233532
10722;2456;284400
10723;2456;304137
10724;2456;252199
10725;2458;218011
10726;2458;63322
10727;2458;238549
10728;2458;8004
10729;2458;239428
10730;2459;212843
10731;2459;309081
10732;2459;201117
10733;2459;47515
10734;2459;133558
10735;2461;278914
10736;2461;344096
10737;2461;124309
10738;2461;331353
10739;2461;328601
10740;2462;113611
10741;2462;253009
10742;2462;91910
10743;2462;44391
10744;2462;135875
10745;2463;274554
10746;2463;299272
10747;2463;230450
10748;2463;69670
10749;2463;186384
10750;2464;194832
10751;2464;198576
10752;2464;57732
10753;2464;140829
10754;2464;1808
10755;2465;263533
10756;2465;259300
10757;2465;268593
10758;2465;25404
10759;2465;8570
10760;2466;274321
10761;2466;60242
10762;2466;260798
10763;2466;309459
10764;2466;54447
10765;2467;27313
10766;2467;271925
10767;2467;280572
10768;2467;59562
10769;2467;90306
10770;2468;181995
10771;2468;209716
10772;2468;200590
10773;2468;163676
10774;2468;272844
10775;2469;242476
10776;2469;28453
10777;2469;118297
10778;2469;276356
10779;2469;266921
10780;2470;160458
10781;2470;174349
10782;2470;335404
10783;2470;240372
10784;2470;126682
10785;2471;100433
10786;2471;361439
10787;2471;48315
10788;2471;343286
10789;2471;198118
10790;2472;284131
10791;2472;164167
10792;2472;160522
10793;2472;335245
10794;2472;181399
10795;2473;31693
10796;2473;4030
10797;2473;172650
10798;2473;368565
10799;2473;325181
10800;2474;230835
10801;2474;257469
10802;2474;274818
10803;2474;56967
10804;2474;114307
10805;2475;177460
10806;2475;313
10807;2475;314325
10808;2475;180415
10809;2475;3106
10810;2476;255102
10811;2476;353284
10812;2476;262810
10813;2476;172884
10814;2476;172297
10815;2478;215322
10816;2478;329944
10817;2478;212469
10818;2478;255931
10819;2478;290770
10820;2479;282155
10821;2479;213152
10822;2479;222315
10823;2479;92988
10824;2479;289915
10825;2480;160468
10826;2480;358047
10827;2480;237088
10828;2480;76274
10829;2480;6303
10830;2481;145368
10831;2481;201135
10832;2481;300069
10833;2481;46496
10834;2481;315699
10835;2482;127879
10836;2482;153184
10837;2482;226242
10838;2482;89295
10839;2482;71641
10840;2483;137702
10841;2483;70825
10842;2483;11197
10843;2483;208578
10844;2483;179703
10845;2484;190731
10846;2484;9431
10847;2484;21701
10848;2484;21287
10849;2484;149256
10850;2486;76018
10851;2486;309112
10852;2486;133851
10853;2486;100526
10854;2486;173029
10855;2487;242129
10856;2487;185456
10857;2487;265215
10858;2487;207044
10859;2487;108058
10860;2488;278809
10861;2488;14319
10862;2488;22283
10863;2488;124196
10864;2488;277076
10865;2489;71426
10866;2489;330892
10867;2489;155113
10868;2489;139947
10869;2489;369657
10870;2490;350090
10871;2490;43452
10872;2490;187069
10873;2490;99866
10874;2490;280530
10875;2491;96208
10876;2491;115366
10877;2491;187810
10878;2491;274670
10879;2491;285986
10880;2492;272465
10881;2492;54011
10882;2492;57838
10883;2492;239027
10884;2492;306653
10885;2493;150474
10886;2493;328403
10887;2493;294117
10888;2493;54430
10889;2493;250996
10890;2494;117459
10891;2494;170041
10892;2494;255513
10893;2494;160073
10894;2494;71887
10895;2495;16262
10896;2495;267012
10897;2495;269997
10898;2495;148774
10899;2495;268036
10900;2497;142064
10901;2497;138364
10902;2497;323469
10903;2497;94136
10904;2497;29907
10905;2498;213064
10906;2498;338877
10907;2498;223275
10908;2498;83135
10909;2498;194694
10910;2499;165495
10911;2499;190586
10912;2499;244701
10913;2499;239334
10914;2499;316004
10915;2501;156687
10916;2501;256213
10917;2501;46945
10918;2501;263115
10919;2501;133143
10920;2502;319287
10921;2502;33153
10922;2502;244711
10923;2502;280412
10924;2502;127936
10925;2503;4121
10926;2503;286704
10927;2503;288983
10928;2503;160342
10929;2504;281513
10930;2504;3103
10931;2504;354799
10932;2504;124006
10933;2504;274184
10934;2505;190566
10935;2505;67693
10936;2505;348196
10937;2505;162942
10938;2505;226796
10939;2506;245654
10940;2506;54296
10941;2506;27671
10942;2506;64751
10943;2506;107186
10944;2507;174702
10945;2507;168237
10946;2507;353963
10947;2507;341976
10948;2507;92276
10949;2508;164355
10950;2508;52316
10951;2508;153084
10952;2508;321763
10953;2508;290824
10954;2509;104288
10955;2509;197323
10956;2509;103653
10957;2509;4929
10958;2509;159197
10959;2511;109975
10960;2511;154997
10961;2511;356303
10962;2511;82763
10963;2511;355293
10964;2512;56792
10965;2512;232891
10966;2512;128298
10967;2512;46343
10968;2512;225662
10969;2513;83565
10970;2513;366294
10971;2513;195220
10972;2513;129388
10973;2513;85667
10974;2514;124104
10975;2514;94057
10976;2514;284224
10977;2514;294248
10978;2514;310534
10979;2515;67929
10980;2515;206734
10981;2515;205437
10982;2515;303138
10983;2516;172159
10984;2516;138706
10985;2516;217346
10986;2516;182739
10987;2516;52667
10988;2517;59611
10989;2517;311655
10990;2517;275904
10991;2517;335781
10992;2517;101681
10993;2518;115630
10994;2518;269892
10995;2518;33173
10996;2518;344074
10997;2518;60056
10998;2520;224037
10999;2520;291511
11000;2520;291419
11001;2520;336453
11002;2520;130256
11003;2521;281043
11004;2521;212921
11005;2521;190224
11006;2521;167094
11007;2521;187334
11008;2523;160855
11009;2523;346014
11010;2523;288882
11011;2523;200738
11012;2523;203067
11013;2524;244808
11014;2524;167791
11015;2524;146395
11016;2524;268650
11017;2524;365852
11018;2525;97691
11019;2525;55614
11020;2525;366347
11021;2525;361561
11022;2525;338767
11023;2526;165374
11024;2526;52873
11025;2526;112054
11026;2526;228439
11027;2526;181143
11028;2527;172847
11029;2527;71613
11030;2527;202014
11031;2527;141377
11032;2527;203067
11033;2528;132709
11034;2528;210500
11035;2528;69340
11036;2528;282860
11037;2528;307909
11038;2529;211252
11039;2529;344322
11040;2529;364687
11041;2529;322965
11042;2529;365518
11043;2531;265898
11044;2531;345735
11045;2531;301884
11046;2531;149802
11047;2532;306339
11048;2532;26573
11049;2532;365545
11050;2532;257474
11051;2532;185760
11052;2535;85208
11053;2535;123822
11054;2535;57311
11055;2535;348736
11056;2535;181871
11057;2536;162790
11058;2536;236722
11059;2536;232053
11060;2536;256040
11061;2536;95225
11062;2537;101885
11063;2537;208633
11064;2537;94834
11065;2537;225346
11066;2537;90495
11067;2538;341032
11068;2538;90982
11069;2538;300288
11070;2538;80957
11071;2538;24650
11072;2539;254053
11073;2539;207513
11074;2539;146298
11075;2539;279351
11076;2539;231054
11077;2540;232753
11078;2540;125243
11079;2540;16481
11080;2540;216815
11081;2540;271782
11082;2541;267370
11083;2541;323973
11084;2541;316493
11085;2541;349381
11086;2541;101631
11087;2542;118180
11088;2542;87011
11089;2542;318786
11090;2542;302444
11091;2542;280695
11092;2543;274447
11093;2543;170490
11094;2543;245586
11095;2543;182382
11096;2544;24330
11097;2544;160363
11098;2544;18786
11099;2544;5317
11100;2545;163618
11101;2545;101469
11102;2545;33006
11103;2545;185841
11104;2545;297334
11105;2546;107406
11106;2546;195257
11107;2546;342739
11108;2546;114337
11109;2546;68403
11110;2547;256540
11111;2547;251774
11112;2547;330842
11113;2547;202457
11114;2547;93093
11115;2548;6510
11116;2548;77958
11117;2548;228893
11118;2548;38057
11119;2548;148452
11120;2549;18934
11121;2549;59573
11122;2549;37097
11123;2549;102770
11124;2549;10620
11125;2550;69684
11126;2550;161102
11127;2550;350482
11128;2550;240404
11129;2552;141921
11130;2552;315371
11131;2552;233572
11132;2552;82448
11133;2552;66502
11134;2553;72157
11135;2553;284748
11136;2553;56521
11137;2553;27559
11138;2553;213245
11139;2554;130328
11140;2554;241681
11141;2554;42021
11142;2554;277075
11143;2554;184652
11144;2555;91809
11145;2555;254778
11146;2555;176020
11147;2555;92397
11148;2555;344644
11149;2556;251828
11150;2556;301069
